2020-06-19 15:31:13,810 - TestValue - INFO - {'Test_ID': 274, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:12', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111508.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.399, 'top1': 3, 'top2': 5, 'top3': 97, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111508.jpg'}
2020-06-19 15:31:38,599 - TestValue - INFO - {'Test_ID': 317, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:36', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111559.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.299, 'top1': 5, 'top2': 4, 'top3': 93, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111559.jpg'}
2020-06-19 15:31:39,171 - TestValue - INFO - {'Test_ID': 318, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:37', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111559_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.367, 'top1': 4, 'top2': 5, 'top3': 3, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111559_1.jpg'}
2020-06-19 15:31:39,762 - TestValue - INFO - {'Test_ID': 319, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:38', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111600.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.311, 'top1': 4, 'top2': 5, 'top3': 3, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111600.jpg'}
2020-06-19 15:31:40,324 - TestValue - INFO - {'Test_ID': 320, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:38', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111601.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.322, 'top1': 5, 'top2': 4, 'top3': 3, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111601.jpg'}
2020-06-19 15:31:40,846 - TestValue - INFO - {'Test_ID': 321, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:39', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111602.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.477, 'top1': 4, 'top2': 3, 'top3': 51, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111602.jpg'}
2020-06-19 15:31:41,773 - TestValue - INFO - {'Test_ID': 322, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:39', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111602_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.402, 'top1': 3, 'top2': 4, 'top3': 39, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111602_1.jpg'}
2020-06-19 15:31:42,822 - TestValue - INFO - {'Test_ID': 323, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:40', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111603.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.294, 'top1': 4, 'top2': 3, 'top3': 5, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111603.jpg'}
2020-06-19 15:31:43,230 - TestValue - INFO - {'Test_ID': 324, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:40', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111606.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.405, 'top1': 5, 'top2': 9, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111606.jpg'}
2020-06-19 15:31:43,609 - TestValue - INFO - {'Test_ID': 325, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:41', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111607.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.286, 'top1': 5, 'top2': 9, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111607.jpg'}
2020-06-19 15:31:44,526 - TestValue - INFO - {'Test_ID': 326, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:42', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111607_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.422, 'top1': 5, 'top2': 9, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111607_1.jpg'}
2020-06-19 15:31:44,968 - TestValue - INFO - {'Test_ID': 327, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:43', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111609.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.445, 'top1': 5, 'top2': 9, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111609.jpg'}
2020-06-19 15:31:45,126 - TestValue - INFO - {'Test_ID': 328, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:43', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111610.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.294, 'top1': 5, 'top2': 9, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111610.jpg'}
2020-06-19 15:31:46,340 - TestValue - INFO - {'Test_ID': 329, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:44', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111611.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.365, 'top1': 4, 'top2': 5, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111611.jpg'}
2020-06-19 15:31:46,606 - TestValue - INFO - {'Test_ID': 330, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:44', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111611_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.326, 'top1': 4, 'top2': 5, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111611_1.jpg'}
2020-06-19 15:31:46,760 - TestValue - INFO - {'Test_ID': 331, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:45', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111614.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.294, 'top1': 4, 'top2': 5, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111614.jpg'}
2020-06-19 15:31:47,768 - TestValue - INFO - {'Test_ID': 332, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:46', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111615.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.313, 'top1': 4, 'top2': 5, 'top3': 101, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111615.jpg'}
2020-06-19 15:31:47,984 - TestValue - INFO - {'Test_ID': 333, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:46', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111616.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.296, 'top1': 4, 'top2': 5, 'top3': 101, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111616.jpg'}
2020-06-19 15:31:48,244 - TestValue - INFO - {'Test_ID': 334, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:46', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111619.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.349, 'top1': 5, 'top2': 4, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111619.jpg'}
2020-06-19 15:31:49,499 - TestValue - INFO - {'Test_ID': 335, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:47', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111620.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.301, 'top1': 5, 'top2': 4, 'top3': 93, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111620.jpg'}
2020-06-19 15:31:50,371 - TestValue - INFO - {'Test_ID': 336, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:47', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111621.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.28, 'top1': 5, 'top2': 4, 'top3': 93, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111621.jpg'}
2020-06-19 15:31:50,878 - TestValue - INFO - {'Test_ID': 337, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:48', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111621_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.323, 'top1': 5, 'top2': 4, 'top3': 93, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111621_1.jpg'}
2020-06-19 15:31:51,002 - TestValue - INFO - {'Test_ID': 338, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:49', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111622.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.291, 'top1': 5, 'top2': 4, 'top3': 3, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111622.jpg'}
2020-06-19 15:31:51,920 - TestValue - INFO - {'Test_ID': 339, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:50', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111622_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.426, 'top1': 5, 'top2': 4, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111622_1.jpg'}
2020-06-19 15:31:52,425 - TestValue - INFO - {'Test_ID': 340, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:50', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111623.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.318, 'top1': 4, 'top2': 3, 'top3': 5, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111623.jpg'}
2020-06-19 15:31:52,662 - TestValue - INFO - {'Test_ID': 341, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:51', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111624.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.322, 'top1': 4, 'top2': 3, 'top3': 51, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111624.jpg'}
2020-06-19 15:31:53,525 - TestValue - INFO - {'Test_ID': 342, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:51', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111625.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.36, 'top1': 4, 'top2': 5, 'top3': 3, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111625.jpg'}
2020-06-19 15:31:53,920 - TestValue - INFO - {'Test_ID': 343, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:52', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111625_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.359, 'top1': 4, 'top2': 5, 'top3': 3, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111625_1.jpg'}
2020-06-19 15:31:54,070 - TestValue - INFO - {'Test_ID': 344, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:52', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111626.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.318, 'top1': 4, 'top2': 5, 'top3': 51, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111626.jpg'}
2020-06-19 15:31:54,996 - TestValue - INFO - {'Test_ID': 345, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:53', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111628.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.372, 'top1': 4, 'top2': 5, 'top3': 9, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111628.jpg'}
2020-06-19 15:31:55,500 - TestValue - INFO - {'Test_ID': 346, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:53', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111629.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.357, 'top1': 5, 'top2': 4, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111629.jpg'}
2020-06-19 15:31:55,692 - TestValue - INFO - {'Test_ID': 347, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:54', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111630.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.333, 'top1': 5, 'top2': 4, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111630.jpg'}
2020-06-19 15:31:56,553 - TestValue - INFO - {'Test_ID': 348, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:54', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111631.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.39, 'top1': 5, 'top2': 4, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111631.jpg'}
2020-06-19 15:31:57,100 - TestValue - INFO - {'Test_ID': 349, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:55', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111638.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.343, 'top1': 5, 'top2': 4, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111638.jpg'}
2020-06-19 15:31:57,618 - TestValue - INFO - {'Test_ID': 350, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:55', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111638_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.591, 'top1': 5, 'top2': 4, 'top3': 9, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111638_1.jpg'}
2020-06-19 15:31:58,087 - TestValue - INFO - {'Test_ID': 351, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:56', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111639.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.361, 'top1': 5, 'top2': 4, 'top3': 101, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111639.jpg'}
2020-06-19 15:31:58,913 - TestValue - INFO - {'Test_ID': 352, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:57', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111640.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.535, 'top1': 4, 'top2': 5, 'top3': 3, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111640.jpg'}
2020-06-19 15:31:59,118 - TestValue - INFO - {'Test_ID': 353, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:57', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111643.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.297, 'top1': 4, 'top2': 5, 'top3': 93, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111643.jpg'}
2020-06-19 15:31:59,556 - TestValue - INFO - {'Test_ID': 354, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:58', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111644.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.337, 'top1': 5, 'top2': 4, 'top3': 93, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111644.jpg'}
2020-06-19 15:32:00,827 - TestValue - INFO - {'Test_ID': 355, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:58', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111644_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.345, 'top1': 5, 'top2': 4, 'top3': 93, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111644_1.jpg'}
2020-06-19 15:32:01,176 - TestValue - INFO - {'Test_ID': 356, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:59', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111645.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.322, 'top1': 5, 'top2': 4, 'top3': 3, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111645.jpg'}
2020-06-19 15:32:02,077 - TestValue - INFO - {'Test_ID': 357, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:59', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111646.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.381, 'top1': 4, 'top2': 5, 'top3': 3, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111646.jpg'}
2020-06-19 15:32:02,387 - TestValue - INFO - {'Test_ID': 358, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:00', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111646_1.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.288, 'top1': 4, 'top2': 3, 'top3': 5, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111646_1.jpg'}
2020-06-19 15:32:03,010 - TestValue - INFO - {'Test_ID': 359, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:01', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111647.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.538, 'top1': 5, 'top2': 8, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111647.jpg'}
2020-06-19 15:32:03,723 - TestValue - INFO - {'Test_ID': 360, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:32:02', 'Cultural_Name': '忆年无疆瓦当', 'Test_Chart': 'IMG_20190807_111648.jpg', 'Code': 4, 'Expected_Value': 4, 'TimeConsuming': 1.347, 'top1': 5, 'top2': 4, 'top3': 3, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/4/IMG_20190807_111648.jpg'}
